archive,file_bytes,sha256,included_in_release,name,experiment_key,plate,instrument_well,biological_sample,well_position,assay,cas_variant,cas_promoter,guide_promoter,direct_repeat,donor_recruitment,guide_id,strain,replicate,timepoint,generations,control,figure,paper_panel,source_table
cas12a_precision_editing_figure1_fcs.zip,1008200,16727ba5dd97569c787a7cae8f15e4fce2991d57f2ce00273c72479a02e7fcf1,True,AD_20250121_cognate_DR_1_Experiment_Group_D03.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,D03,ys88_A83,,GFP_OFF,FnCas12a,TEF,syn1,cognate,,A83,ys88,2,6_gen,6.3,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,0ec81963b797f04c4aa5c9d0f7bef7b138b3af19994e1009105d42a7d3f02a85,True,AD_20250121_cognate_DR_1_Experiment_Group_D04.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,D04,ys90_A71,,GFP_OFF,AsCas12a,TEF,syn1,As_DR,,A71,ys90,2,6_gen,7.3,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,26bb70381757e70ffff84507e8dbdc303847c984ae8f7fda75b3dd2548fa3629,True,AD_20250121_cognate_DR_1_Experiment_Group_E01.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,E01,ys85_p136,,GFP_OFF,enAsCas12a,TEF,SNR52,As_DR,,p136,ys85,1,6_gen,8.9,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,bd6c5284313e2f168679b4b0c8bcd261febf12d70fd6a551cb1bc44c09af6ad1,True,AD_20250121_cognate_DR_1_Experiment_Group_E03.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,E03,ys88_p136,,GFP_OFF,FnCas12a,TEF,SNR52,As_DR,,p136,ys88,1,6_gen,8.7,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,4fb3e19add27f588fd2dd9072bbb4a4b3251af6a2527b07bd37852ec122b8a90,True,AD_20250121_cognate_DR_1_Experiment_Group_E04.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,E04,ys90_p136,,GFP_OFF,AsCas12a,TEF,SNR52,As_DR,,p136,ys90,1,6_gen,6.1,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,1c47a1719c1f431f92e6d5fde2b0836fd15aeb0e68818cd6a9ce8cfd37513f0b,True,AD_20250121_cognate_DR_1_Experiment_Group_F01.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,F01,ys85_p136,,GFP_OFF,enAsCas12a,TEF,SNR52,As_DR,,p136,ys85,2,6_gen,8.8,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,81356f0a02fc32962c1a4c1f31a9bfd13284a4efa8830c6b8601ad1613359143,True,AD_20250121_cognate_DR_1_Experiment_Group_F03.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,F03,ys88_p136,,GFP_OFF,FnCas12a,TEF,SNR52,As_DR,,p136,ys88,2,6_gen,8.6,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d4794fa1cb7fe4187a0389f6dc4c98088c65a9528b43ad7238c34addf2f27b74,True,AD_20250121_cognate_DR_1_Experiment_Group_F04.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,F04,ys90_p136,,GFP_OFF,AsCas12a,TEF,SNR52,As_DR,,p136,ys90,2,6_gen,6.2,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,7160320f120d04c0974e6125b4676e2dea061130e64a78c0a30e0521af6b2277,True,AD_20250121_cognate_DR_1_Experiment_Group_G03.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,G03,ys89_A82,,GFP_OFF,LbCas12a,TEF,SNR52,cognate,,A82,ys89,1,6_gen,8.7,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,5f06fc484335909dffb379cd86d940bc4370c805f32ddcccc78c22ddab43425f,True,AD_20250121_cognate_DR_1_Experiment_Group_G04.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,G04,ys91_A81,,GFP_OFF,MbCas12a,TEF,SNR52,cognate,,A81,ys91,1,6_gen,8.4,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,54fe02674d97a6c25a5276122d8ddd9309ca6f9c37e8981a422f97363cf606cd,True,AD_20250121_cognate_DR_1_Experiment_Group_H03.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,H03,ys89_A82,,GFP_OFF,LbCas12a,TEF,SNR52,cognate,,A82,ys89,2,6_gen,8.7,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a9fada0536a98d6adc52a69fa8094ee15787d6c7c17e40cf8e0ac2098d6ca8c4,True,AD_20250121_cognate_DR_1_Experiment_Group_H04.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,H04,ys91_A81,,GFP_OFF,MbCas12a,TEF,SNR52,cognate,,A81,ys91,2,6_gen,8.1,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,31e5d904c7383afc7ddeae8ebe5e8e9923f1288acd87ab9a4c387f27ac903ee3,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_C02.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,C02,ys305_A115,,GFP_ON,LbCas12a(CO),TEF,SNR52,cognate,,A115,ys305,1,6_gen,8.0,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,3fdb969f32683f225131e8f8f124fe31c81e0907b413d2b19cd9231b13fa7452,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_C03.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,C03,ys306_A113,,GFP_ON,FnCas12a(CO),TEF,SNR52,cognate,,A113,ys306,1,6_gen,8.8,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,df5d9cd1128333b9ad1653f4a3ea850c438445130f97c6e18d39d08874244fbf,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_C04.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,C04,ys307_A113,,GFP_ON,FnCas12a,TEF,SNR52,cognate,,A113,ys307,1,6_gen,8.7,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,969cdfe35120eb3ecc455e0a0d6e45cf8d6ca4b6854ecc97d4647755132eaf9e,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_C05.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,C05,ys308_A115,,GFP_ON,LbCas12a,TEF,SNR52,cognate,,A115,ys308,1,6_gen,8.2,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,5768f2e57b49c34bc654e548fcfd2cabb272a18db8bcabd120ac2f2e1791564c,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_C06.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,C06,ys310_A114,,GFP_ON,MbCas12a,TEF,SNR52,cognate,,A114,ys310,1,6_gen,6.7,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,7798159e452f6fbfb3901ce0406ea62a959ecec449a97dc118f89c3acefc44fe,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_D02.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,D02,ys305_A115,,GFP_ON,LbCas12a(CO),TEF,SNR52,cognate,,A115,ys305,2,6_gen,7.1,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,1d0d581ef4eeae5f83f64c88a2baab0218e1852e46524e05ec84c4bcc4e8830f,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_D03.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,D03,ys306_A113,,GFP_ON,FnCas12a(CO),TEF,SNR52,cognate,,A113,ys306,2,6_gen,9.0,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b7eaf830ca7ec50b7c10c4818817af45afa370efd3877d0fa5453b1446227792,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_D04.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,D04,ys307_A113,,GFP_ON,FnCas12a,TEF,SNR52,cognate,,A113,ys307,2,6_gen,8.1,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,8db84f32d7691b5ff02dc44acb50b7cd5770f08746ac4c3887173a901887cdd8,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_D05.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,D05,ys308_A115,,GFP_ON,LbCas12a,TEF,SNR52,cognate,,A115,ys308,2,6_gen,8.6,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d044f254505fe686834b95d455f5b52636cbe8afdabf98a435e999f60a8039e5,True,AD_20260429_TEF_cognate_Experiment_14h(T01)_D06.fcs,direct_repeat_comparison,AD_20260429_TEF_cognate,D06,ys310_A114,,GFP_ON,MbCas12a,TEF,SNR52,cognate,,A114,ys310,2,6_gen,6.5,no,Figure 1,GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,40ce2911da254eb3976761afeba258b7ff3d764212f53322dfdab27c58ba4f23,True,AD_20250121_cognate_DR_1_Experiment_Group_A06.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,A06,ys85_A71,,GFP_OFF,enAsCas12a,TEF,syn1,As_DR,,A71,ys85,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,64953db713d18e473f6f799c27d16c5fc7116072d9dfc49408bf75de59ef06d8,True,AD_20250121_cognate_DR_1_Experiment_Group_A08.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,A08,ys88_A80,,GFP_OFF,FnCas12a,TEF,SNR52,cognate,,A80,ys88,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,67e1b76fa293aed7209c4e1b606c900f95be220fbee6e88ceb3c72159e1c48fb,True,AD_20250121_cognate_DR_1_Experiment_Group_A09.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,A09,ys89_p136,,GFP_OFF,LbCas12a,TEF,SNR52,As_DR,,p136,ys89,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d99abed2f71b8af6fa215f40a4a60672be6a8fb0533d0e67c217f032d627453d,True,AD_20250121_cognate_DR_1_Experiment_Group_A10.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,A10,ys91_p136,,GFP_OFF,MbCas12a,TEF,SNR52,As_DR,,p136,ys91,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b737c71ca9e6e71f3dc6a10b9ef324519f32f04dcd2a35d176bcde0262c97cd2,True,AD_20250121_cognate_DR_1_Experiment_Group_B06.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,B06,ys85_A71,,GFP_OFF,enAsCas12a,TEF,syn1,As_DR,,A71,ys85,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,5cf35e291b6ffd2d3c5ea7debb0ee4de3d01ee8f15c3912ef8ffd3a916495158,True,AD_20250121_cognate_DR_1_Experiment_Group_B08.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,B08,ys88_A80,,GFP_OFF,FnCas12a,TEF,SNR52,cognate,,A80,ys88,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,97d08ae394f760036354dea8a849a9a743fcaec1fa98f4cd4f3bc8c70e439698,True,AD_20250121_cognate_DR_1_Experiment_Group_B09.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,B09,ys89_p136,,GFP_OFF,LbCas12a,TEF,SNR52,As_DR,,p136,ys89,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,5d3a5ea14ed1dbe48f12a20981af38c57d5cdc6ffa2f1e9c02d3cb3ca8111954,True,AD_20250121_cognate_DR_1_Experiment_Group_B10.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,B10,ys91_p136,,GFP_OFF,MbCas12a,TEF,SNR52,As_DR,,p136,ys91,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,aee1ba9a4e86bd6af511cf46144b61d06928653c554a770c82f153d354fd5776,True,AD_20250121_cognate_DR_1_Experiment_Group_C08.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,C08,ys88_A83,,GFP_OFF,FnCas12a,TEF,syn1,cognate,,A83,ys88,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,ebb021964e6fc1855e6447c85f91c1852d876b26192292f22f33b3b0bcdfe230,True,AD_20250121_cognate_DR_1_Experiment_Group_C09.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,C09,ys90_A71,,GFP_OFF,AsCas12a,TEF,syn1,As_DR,,A71,ys90,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,6ca4478459208db69df5ecc7b83f0b2abcc11f5f30a21a91e17dff8e7588ada5,True,AD_20250121_cognate_DR_1_Experiment_Group_D08.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,D08,ys88_A83,,GFP_OFF,FnCas12a,TEF,syn1,cognate,,A83,ys88,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,7b965e04edc5475cc08ed3b13fd5fba506c86dafaa622c4fae0b948c8a73f198,True,AD_20250121_cognate_DR_1_Experiment_Group_D09.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,D09,ys90_A71,,GFP_OFF,AsCas12a,TEF,syn1,As_DR,,A71,ys90,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,490c000b5478e42f0aee30d6d23db1fee5d3737d6d0e6e926172ad10e12551c8,True,AD_20250121_cognate_DR_1_Experiment_Group_E06.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,E06,ys85_p136,,GFP_OFF,enAsCas12a,TEF,SNR52,As_DR,,p136,ys85,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,f014d3f0659a2d5fc257cde3873d95553575340964fa6c9a5a2fcc8205b5f883,True,AD_20250121_cognate_DR_1_Experiment_Group_E08.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,E08,ys88_p136,,GFP_OFF,FnCas12a,TEF,SNR52,As_DR,,p136,ys88,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,299adf517c8cdc92e4e41266fe648f1e1839ecd9bd793d7f7bf85b265fae495f,True,AD_20250121_cognate_DR_1_Experiment_Group_E09.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,E09,ys90_p136,,GFP_OFF,AsCas12a,TEF,SNR52,As_DR,,p136,ys90,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,283688b2ebddeef173ada05a5e664d4a5ce73aa427859b9f0fdb56bb03004b9c,True,AD_20250121_cognate_DR_1_Experiment_Group_F06.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,F06,ys85_p136,,GFP_OFF,enAsCas12a,TEF,SNR52,As_DR,,p136,ys85,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,5e183e1d65d2f1bdfe09a11e6a5a0b19259f8963ddc7d1225778ee8cbfd47810,True,AD_20250121_cognate_DR_1_Experiment_Group_F08.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,F08,ys88_p136,,GFP_OFF,FnCas12a,TEF,SNR52,As_DR,,p136,ys88,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,09a5447da6c9141a131b66aad31a8ed79a886d8b254f85fcb01098b2fa5eaa8f,True,AD_20250121_cognate_DR_1_Experiment_Group_F09.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,F09,ys90_p136,,GFP_OFF,AsCas12a,TEF,SNR52,As_DR,,p136,ys90,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,911ae89d48ed9a0df0795a43dbc399a8447b54d59275e20169682dd0f8de8e70,True,AD_20250121_cognate_DR_1_Experiment_Group_G08.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,G08,ys89_A82,,GFP_OFF,LbCas12a,TEF,SNR52,cognate,,A82,ys89,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,defd0f7682458d842832b44b135aaae60fb0283701c9ee1476f0b92a10e27508,True,AD_20250121_cognate_DR_1_Experiment_Group_G09.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,G09,ys91_A81,,GFP_OFF,MbCas12a,TEF,SNR52,cognate,,A81,ys91,1,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,904a301c26365f0bb6e06948e34e5ff993bdbaab091e7cdcef89269ea344f703,True,AD_20250121_cognate_DR_1_Experiment_Group_H08.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,H08,ys89_A82,,GFP_OFF,LbCas12a,TEF,SNR52,cognate,,A82,ys89,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,c8327765465d61074d4bb0688849c29a9d11041b2e08a10eabdf1eb2809687ea,True,AD_20250121_cognate_DR_1_Experiment_Group_H09.fcs,direct_repeat_comparison,AD_20250121_cognate_DR_1,H09,ys91_A81,,GFP_OFF,MbCas12a,TEF,SNR52,cognate,,A81,ys91,2,scraped,0.0,no,Figure 1,GFP OFF direct-repeat comparison,processed_data/DR_data_processed_20260312.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,3b5d9b9c7e1b357b01ffbc310815ce00859c9e7815c4fc7e58d4667869716ca5,True,AD_20260429_TEF_cognate_Experiment_Group_A01.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,A01,ys304_A15,,GFP_ON,enAsCas12a,TEF,SNR52,cognate,,A15,ys304,1,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability,processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,59569d860788de703d705cadde8711333b9e396f2588ae0f923a0759ee18504c,True,AD_20260429_TEF_cognate_Experiment_Group_A02.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,A02,ys305_A115,,GFP_ON,LbCas12a(CO),TEF,SNR52,cognate,,A115,ys305,1,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability; GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv; processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,f6860b0d658f8bc830df551f302a09fabbb845621e45755e4431826ab773a412,True,AD_20260429_TEF_cognate_Experiment_Group_A03.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,A03,ys306_A113,,GFP_ON,FnCas12a(CO),TEF,SNR52,cognate,,A113,ys306,1,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability; GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv; processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,acebf8736b3f14b259d4b6a5a781f5e4553289f6c37469ed12f792fdeb1e59ad,True,AD_20260429_TEF_cognate_Experiment_Group_A04.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,A04,ys307_A113,,GFP_ON,FnCas12a,TEF,SNR52,cognate,,A113,ys307,1,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability; GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv; processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,983a939d16c12993d4772f432e2aa11c7d86355f7a021d68199faae9d33680c3,True,AD_20260429_TEF_cognate_Experiment_Group_A05.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,A05,ys308_A115,,GFP_ON,LbCas12a,TEF,SNR52,cognate,,A115,ys308,1,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability; GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv; processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,71d572dfb36f0ba3d2bcdcaf92df45134d4fd5660edd24c799634575e9d4a9aa,True,AD_20260429_TEF_cognate_Experiment_Group_A06.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,A06,ys310_A114,,GFP_ON,MbCas12a,TEF,SNR52,cognate,,A114,ys310,1,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability; GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv; processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,c10d2eac706023bdcb40f6460b57e9979326c484ecbd022330109e8e8366a2c7,True,AD_20260429_TEF_cognate_Experiment_Group_B01.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,B01,ys304_A15,,GFP_ON,enAsCas12a,TEF,SNR52,cognate,,A15,ys304,2,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability,processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,44594f324b37da31279e02e12edb907bc58457a669dac850f0a9e5104f167c55,True,AD_20260429_TEF_cognate_Experiment_Group_B02.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,B02,ys305_A115,,GFP_ON,LbCas12a(CO),TEF,SNR52,cognate,,A115,ys305,2,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability; GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv; processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,bf58e76d36b85864d66eb57a24e7f88e22b840143b1e755f76875f0e177c6bf2,True,AD_20260429_TEF_cognate_Experiment_Group_B03.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,B03,ys306_A113,,GFP_ON,FnCas12a(CO),TEF,SNR52,cognate,,A113,ys306,2,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability; GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv; processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b9de7776420cb400bc22b323ca177a29c7533c2f6a9a9d75c338305f80c7047d,True,AD_20260429_TEF_cognate_Experiment_Group_B04.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,B04,ys307_A113,,GFP_ON,FnCas12a,TEF,SNR52,cognate,,A113,ys307,2,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability; GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv; processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,69ca09d61ccdfe6aa5e8ff1125694990e943c70f15be8975dc93424ad0c30b1d,True,AD_20260429_TEF_cognate_Experiment_Group_B05.fcs,direct_repeat_viability_bridge,AD_20260429_TEF_cognate,B05,ys308_A115,,GFP_ON,LbCas12a,TEF,SNR52,cognate,,A115,ys308,2,scraped,0.0,no,Figure 1,GFP ON bridge-normalized direct-repeat viability; GFP ON cognate direct-repeat kinetics,processed_data/DR_data_gfp_on_cognate_processed_20260506.csv; processed_data/DR_data_gfp_on_viability_bridge_normalized_20260512.csv
